Date,Dernier,Ouv.,Plus Haut,Plus Bas,Vol.,Variation %
2018-10-29,6344.0,6490.2,6505.0,6320.9,19560.0,-2.25
2018-10-28,6490.1,6498.4,6510.1,6456.3,6840.0,-0.16
2018-10-27,6500.2,6534.9,6553.9,6480.1,6970.0,-0.48
2018-10-26,6531.5,6533.4,6588.3,6514.3,7450.0,0.05
2018-10-25,6528.1,6554.0,6566.0,6500.1,8710.0,-0.4
2018-10-24,6554.1,6550.0,6623.0,6543.2,8490.0,0.06
2018-10-23,6550.0,6567.2,6584.3,6525.4,8860.0,-0.26
2018-10-22,6567.2,6587.4,6627.6,6549.1,6050.0,-0.37
2018-10-21,6591.6,6582.9,6655.0,6582.9,4420.0,0.07
2018-10-20,6586.7,6517.0,6609.7,6511.3,4610.0,0.91
2018-10-19,6527.3,6609.6,6630.2,6519.9,11200.0,-1.3
2018-10-18,6613.0,6736.4,6778.2,6567.5,12530.0,-1.84
2018-10-17,6737.1,6754.2,6792.7,6681.3,8880.0,-0.25
2018-10-16,6754.1,6739.0,6891.8,6679.0,15660.0,0.18
2018-10-15,6742.0,6322.7,7704.2,6300.0,85000.0,6.42
2018-10-14,6335.2,6326.0,6399.1,6318.5,11230.0,0.14
2018-10-13,6326.5,6288.6,6331.4,6288.6,5820.0,0.53
2018-10-12,6293.2,6249.0,6348.4,6223.0,10400.0,0.66
2018-10-11,6252.0,6628.0,6628.0,6223.8,41610.0,-5.7
2018-10-10,6630.2,6659.7,6659.7,6529.7,13820.0,-0.49
2018-10-09,6663.0,6679.7,6680.6,6608.5,8020.0,-0.15
2018-10-08,6673.2,6617.0,6718.4,6585.9,12700.0,1.09
2018-10-07,6601.0,6595.2,6633.7,6532.8,5800.0,0.14
2018-10-06,6592.0,6639.9,6648.2,6564.5,5800.0,-0.79
2018-10-05,6644.7,6594.3,6666.9,6548.0,12430.0,0.98
2018-10-04,6580.1,6507.9,6640.0,6499.3,11790.0,1.18
2018-10-03,6503.2,6527.5,6552.5,6428.1,14570.0,-0.46
2018-10-02,6533.3,6602.0,6638.4,6514.1,12030.0,-1.04
2018-10-01,6601.9,6625.9,6659.6,6521.0,10360.0,-0.24
2018-09-30,6618.1,6590.0,6656.5,6533.3,8490.0,0.2
2018-09-29,6604.6,6627.3,6631.2,6466.0,17300.0,-0.46
2018-09-28,6635.1,6691.2,6825.0,6545.1,27890.0,-0.86
2018-09-27,6692.5,6462.4,6727.2,6440.7,18370.0,3.56
2018-09-26,6462.4,6442.8,6552.7,6385.8,13810.0,0.43
2018-09-25,6434.7,6585.1,6585.1,6350.2,20210.0,-2.28
2018-09-24,6585.0,6697.8,6721.7,6555.1,17760.0,-1.86
2018-09-23,6710.0,6723.1,6783.3,6664.2,8510.0,-0.19
2018-09-22,6723.0,6789.8,6840.0,6643.6,18260.0,-0.59
2018-09-21,6762.7,6522.1,6790.0,6496.0,36990.0,4.03
2018-09-20,6500.5,6392.8,6535.0,6357.2,16670.0,1.71
2018-09-19,6390.9,6330.8,6521.5,6112.7,29900.0,0.76
2018-09-18,6342.8,6243.0,6384.0,6229.2,15930.0,1.42
2018-09-17,6254.2,6506.1,6532.8,6205.1,23540.0,-3.76
2018-09-16,6498.5,6512.8,6517.8,6384.5,8730.0,-0.23
2018-09-15,6513.6,6480.1,6568.9,6473.6,8350.0,0.44
2018-09-14,6485.0,6495.0,6593.0,6355.6,16370.000000000002,0.15
2018-09-13,6475.6,6334.0,6523.4,6334.0,19240.0,2.27
2018-09-12,6332.0,6290.9,6355.0,6203.1,16079.999999999998,0.65
2018-09-11,6290.8,6332.1,6397.1,6178.1,16610.0,-0.27
2018-09-10,6308.0,6240.0,6363.5,6233.2,14450.0,1.09
2018-09-09,6239.9,6184.9,6427.6,6142.2,16460.0,0.89
2018-09-08,6185.0,6404.2,6475.1,6130.3,21850.0,-3.42
2018-09-07,6404.1,6516.1,6532.9,6322.8,20740.0,-1.71
2018-09-06,6515.6,6705.0,6720.8,6310.3,53000.0,-2.9
2018-09-05,6710.5,7357.3,7400.0,6700.0,55650.0,-8.81
2018-09-04,7358.9,7267.8,7410.3,7246.2,20820.0,1.25
2018-09-03,7268.0,7304.7,7341.4,7200.1,22310.0,-0.31
2018-09-02,7290.4,7197.5,7367.0,7137.2,44680.0,1.29
2018-09-01,7197.5,7022.9,7260.4,7020.5,21390.0,2.44
2018-08-31,7025.9,6986.1,7084.0,6889.0,19380.0,0.45
2018-08-30,6994.7,7037.9,7060.0,6802.4,24580.0,-0.72
2018-08-29,7045.7,7079.9,7133.6,6931.6,19830.0,-0.48
2018-08-28,7079.7,6910.5,7127.2,6872.0,30070.0,2.46
2018-08-27,6909.5,6707.0,6911.6,6653.5,24210.0,3.0
2018-08-26,6708.4,6732.8,6784.1,6574.5,16750.0,-0.36
2018-08-25,6732.9,6693.3,6795.5,6670.0,16880.0,0.55
2018-08-24,6695.9,6530.5,6728.3,6462.7,20200.0,2.58
2018-08-23,6527.2,6363.8,6565.6,6350.0,19940.0,2.71
2018-08-22,6354.9,6479.1,6885.0,6253.0,58960.0,-1.92
2018-08-21,6479.1,6255.2,6500.0,6245.0,29500.0,3.57
2018-08-20,6255.9,6485.1,6520.6,6230.2,31720.0,-3.53
2018-08-19,6485.1,6395.0,6550.0,6309.3,15350.0,1.47
2018-08-18,6391.2,6585.9,6615.0,6301.9,19730.0,-2.92
2018-08-17,6583.3,6312.0,6588.7,6290.2,26760.0,4.27
2018-08-16,6314.0,6270.2,6474.7,6215.2,25140.0,0.7
2018-08-15,6270.1,6188.6,6623.8,6181.1,66220.0,1.31
2018-08-14,6189.0,6241.3,6244.0,5879.3,52700.0,-1.01
2018-08-13,6251.9,6312.2,6541.8,6150.0,32330.0,-0.98
2018-08-12,6313.9,6234.7,6481.7,6163.3,23050.0,1.3
2018-08-11,6232.7,6147.0,6485.7,6008.2,37120.0,1.4
2018-08-10,6146.8,6533.6,6573.6,6014.5,43500.0,-5.86
2018-08-09,6529.1,6280.7,6623.7,6188.2,33380.0,3.98
2018-08-08,6279.2,6718.8,6720.1,6131.0,53880.0,-6.57
2018-08-07,6720.5,6940.1,7149.9,6678.8,32250.0,-3.18
2018-08-06,6941.3,7025.8,7149.9,6847.0,18120.0,-1.2
2018-08-05,7025.8,7013.2,7089.7,6890.2,17680.0,0.18
2018-08-04,7013.2,7420.0,7490.0,6930.0,31720.0,-5.48
2018-08-03,7420.0,7533.2,7533.2,7283.6,30880.0,-1.53
2018-08-02,7535.2,7606.0,7707.1,7463.1,17750.0,-0.97
2018-08-01,7608.8,7731.3,7755.6,7444.2,30740.0,-1.58
2018-07-31,7730.6,8179.5,8179.5,7670.0,43550.0,-5.49
2018-07-30,8179.6,8218.5,8274.2,7862.9,37580.0,-0.5
2018-07-29,8221.0,8235.7,8293.9,8123.0,10190.0,-0.31
2018-07-28,8246.4,8188.0,8246.4,8073.9,13660.0,0.74
2018-07-27,8185.7,7933.5,8280.3,7815.1,34220.0,3.11
2018-07-26,7939.0,8178.4,8313.1,7869.8,32780.0,-2.9
2018-07-25,8176.0,8380.0,8485.7,8073.0,36970.0,-2.6
2018-07-24,8394.5,7719.8,8500.2,7692.3,64680.00000000001,8.74
2018-07-23,7719.8,7397.7,7800.7,7374.1,47520.0,4.31
2018-07-22,7400.5,7403.4,7572.7,7338.9,17170.0,-0.04
2018-07-21,7403.3,7333.0,7458.0,7221.0,11410.0,0.96
2018-07-20,7333.1,7473.6,7681.0,7278.2,32740.000000000004,-1.88
2018-07-19,7473.5,7379.8,7559.9,7282.9,22190.0,1.28
2018-07-18,7379.4,7320.0,7586.5,7249.9,39620.0,0.81
2018-07-17,7319.8,6734.3,7462.9,6667.4,48120.0,8.78
2018-07-16,6729.2,6347.7,6750.0,6328.9,31000.0,6.02
2018-07-15,6347.2,6250.0,6388.9,6232.3,10990.0,1.55
2018-07-14,6250.1,6219.7,6320.0,6179.3,8900.0,0.48
2018-07-13,6220.0,6240.6,6335.1,6133.4,20090.0,-0.46
2018-07-12,6249.0,6377.7,6377.7,6080.8,24980.0,-2.02
2018-07-11,6377.8,6299.0,6402.8,6287.7,16410.0,1.21
2018-07-10,6301.5,6666.9,6680.1,6269.3,28020.0,-5.48
2018-07-09,6666.7,6705.9,6820.0,6617.1,16300.0,-0.6
2018-07-08,6707.0,6761.8,6790.8,6669.1,13710.0,-0.81
2018-07-07,6761.7,6602.2,6826.1,6511.5,15290.0,2.42
2018-07-06,6602.1,6531.6,6636.9,6452.9,14950.0,0.95
2018-07-05,6540.2,6589.9,6697.7,6452.0,23130.0,-0.76
2018-07-04,6590.0,6509.0,6778.3,6418.7,22490.0,1.38
2018-07-03,6500.0,6617.6,6672.4,6470.5,17260.0,-1.24
2018-07-02,6581.3,6617.6,6672.4,6539.0,26920.0,3.65
2018-07-01,6349.7,6391.5,6435.0,6260.2,11380.0,-0.65
2018-06-30,6391.5,6208.2,6518.1,6195.8,23860.0,2.95
2018-06-29,6208.1,5848.1,6273.0,5782.9,33930.0,6.12
2018-06-28,5850.0,6133.1,6167.7,5829.9,17940.0,-4.62
2018-06-27,6133.1,6073.5,6181.4,5989.0,18270.0,0.9
2018-06-26,6078.5,6250.8,6273.7,6050.2,18830.0,-2.69
2018-06-25,6246.6,6146.1,6334.2,6082.1,27910.0,1.6
2018-06-24,6148.0,6151.9,6249.7,5762.9,45500.0,-0.06
2018-06-23,6152.0,6041.0,6253.9,6014.0,20700.0,1.81
2018-06-22,6042.6,6715.2,6730.7,5929.1,55250.0,-9.99
2018-06-21,6713.5,6760.0,6787.1,6680.1,10650.0,-0.69
2018-06-20,6760.4,6732.7,6818.2,6560.0,18710.0,0.34
2018-06-19,6737.5,6711.6,6832.9,6666.2,17380.0,0.42
2018-06-18,6709.2,6443.5,6826.8,6378.6,26370.0,4.25
2018-06-17,6435.7,6491.0,6573.0,6426.9,9440.0,-0.77
2018-06-16,6485.9,6386.2,6557.2,6330.0,13700.0,1.58
2018-06-15,6385.0,6638.0,6655.5,6360.3,21290.0,-3.75
2018-06-14,6633.7,6295.1,6703.4,6269.5,33060.0,5.38
2018-06-13,6295.2,6543.1,6611.7,6125.7,45580.0,-3.8
2018-06-12,6543.9,6873.2,6873.2,6441.0,32009.999999999996,-4.79
2018-06-11,6873.3,6757.3,6897.0,6631.0,22380.0,1.72
2018-06-10,6757.3,7498.1,7498.1,6633.9,57820.0,-9.89
2018-06-09,7498.6,7615.2,7684.9,7467.7,7220.0,-1.53
2018-06-08,7615.1,7685.7,7697.0,7544.0,12200.0,-0.96
2018-06-07,7688.9,7653.9,7756.1,7645.8,11040.0,0.46
2018-06-06,7654.0,7621.9,7698.0,7495.2,18270.0,0.42
2018-06-05,7621.7,7487.9,7669.0,7372.9,16840.0,1.78
2018-06-04,7488.3,7718.0,7761.5,7457.5,18130.0,-2.98
2018-06-03,7718.0,7639.0,7777.4,7600.0,13800.0,1.05
2018-06-02,7638.1,7521.1,7691.2,7445.5,17360.0,1.56
2018-06-01,7521.0,7485.9,7599.8,7344.8,19040.0,0.47
2018-05-31,7485.8,7375.1,7599.7,7338.0,19460.0,1.5
2018-05-30,7375.1,7465.3,7557.5,7279.6,22080.0,-1.14
2018-05-29,7460.0,7104.0,7527.9,7048.6,27900.0,5.1
2018-05-28,7097.9,7339.6,7434.8,7062.4,26680.0,-3.29
2018-05-27,7339.7,7330.8,7411.5,7220.1,16170.000000000002,0.13
2018-05-26,7330.3,7456.7,7621.7,7286.1,13810.0,-1.71
2018-05-25,7458.0,7576.0,7654.1,7323.1,25870.0,-1.57
2018-05-24,7576.7,7503.3,7718.0,7260.9,38860.0,1.09
2018-05-23,7494.8,7978.0,8020.0,7442.1,41680.0,-6.05
2018-05-22,7977.3,8399.6,8406.5,7947.2,20530.0,-4.96
2018-05-21,8393.4,8523.7,8586.9,8317.7,17220.0,-1.53
2018-05-20,8523.7,8230.9,8580.0,8171.5,15500.0,3.54
2018-05-19,8232.3,8238.9,8400.1,8142.0,14150.0,-0.08
2018-05-18,8239.0,8054.8,8276.6,7927.8,23440.0,2.32
2018-05-17,8051.8,8349.7,8466.9,7986.8,25190.0,-3.41
2018-05-16,8336.1,8467.0,8488.7,8103.6,32759.999999999996,-1.55
2018-05-15,8467.5,8668.5,8838.0,8420.7,26210.0,-2.34
2018-05-14,8670.8,8683.8,8882.4,8279.5,37150.0,-0.15
2018-05-13,8683.6,8467.0,8753.0,8320.0,22900.0,2.61
2018-05-12,8462.7,8419.5,8631.6,8204.5,36660.0,0.6
2018-05-11,8412.4,9015.2,9015.2,8341.8,54490.0,-6.72
2018-05-10,9018.7,9320.0,9390.0,9003.0,23620.0,-3.21
2018-05-09,9318.2,9180.7,9370.9,8980.1,22810.0,1.45
2018-05-08,9184.7,9356.4,9469.7,9052.3,25860.0,-1.98
2018-05-07,9370.0,9659.0,9675.7,9200.0,25780.0,-2.99
2018-05-06,9658.7,9859.6,9963.9,9455.0,26920.0,-2.04
2018-05-05,9859.6,9702.9,9990.0,9685.9,29510.0,1.62
2018-05-04,9702.8,9759.0,9811.9,9557.0,24540.0,-0.61
2018-05-03,9762.1,9237.9,9838.0,9162.8,36480.0,5.69
2018-05-02,9236.4,9069.1,9279.8,8979.6,20180.0,1.87
2018-05-01,9067.0,9240.7,9240.7,8829.1,25590.0,-1.87
2018-04-30,9240.0,9400.0,9450.0,9110.7,23260.0,-1.69
2018-04-29,9398.6,9340.3,9564.1,9184.6,27310.0,0.57
2018-04-28,9345.3,8911.0,9436.0,8845.0,45080.0,4.77
2018-04-27,8920.1,9269.7,9381.1,8902.8,30150.0,-3.87
2018-04-26,9279.3,8850.1,9308.0,8656.0,43210.0,4.52
2018-04-25,8878.4,9643.0,9761.5,8768.4,74490.0,-7.94
2018-04-24,9644.4,8940.2,9737.9,8929.9,60350.0,7.88
2018-04-23,8940.0,8791.4,8940.0,8769.9,23260.0,1.59
2018-04-22,8800.0,8917.6,8979.8,8752.9,31430.0,-1.34
2018-04-21,8919.1,8865.4,9029.0,8618.9,39560.0,0.6
2018-04-20,8866.1,8272.8,8937.5,8219.0,50900.0,7.17
2018-04-19,8272.8,8166.4,8296.8,8099.9,29210.0,1.3
2018-04-18,8166.3,7888.8,8229.0,7874.7,29540.0,3.5
2018-04-17,7889.9,8056.1,8169.0,7823.3,28230.0,-2.06
2018-04-16,8056.2,8354.8,8415.0,7900.3,37560.0,-3.57
2018-04-15,8354.1,8003.0,8426.3,7997.2,31900.0,4.39
2018-04-14,8002.9,7885.8,8182.0,7820.7,26520.0,1.48
2018-04-13,7885.8,7915.2,8230.0,7746.0,59910.0,-0.33
2018-04-12,7912.0,6944.0,8083.7,6761.3,94570.0,13.95
2018-04-11,6943.1,6839.3,6975.7,6795.0,29540.0,1.52
2018-04-10,6839.3,6770.9,6890.6,6650.0,26150.0,1.1
2018-04-09,6764.6,7024.0,7187.4,6611.0,75960.0,-3.69
2018-04-08,7023.9,6892.6,7114.8,6883.0,29330.0,1.9
2018-04-07,6892.6,6610.0,7075.4,6599.9,40610.0,4.27
2018-04-06,6610.2,6767.2,6851.5,6501.1,42140.0,-2.29
2018-04-05,6765.0,6785.8,6911.0,6571.9,45850.0,-0.31
2018-04-04,6785.9,7403.3,7422.0,6670.0,53720.0,-8.37
2018-04-03,7405.6,7073.8,7509.6,7020.0,49860.0,5.0
2018-04-02,7052.7,6813.1,7121.4,6770.2,44010.0,3.56
2018-04-01,6810.0,6925.4,7035.1,6432.4,54900.0,-1.66
2018-03-31,6925.3,6838.1,7221.9,6782.9,68020.0,1.24
2018-03-30,6840.4,7091.5,7267.3,6533.0,108250.0,-3.57
2018-03-29,7094.0,7936.0,7963.9,6897.2,77410.0,-10.61
2018-03-28,7936.1,7784.5,8118.0,7725.0,35080.0,1.95
2018-03-27,7784.5,8128.0,8209.0,7727.0,50410.0,-4.12
2018-03-26,8119.1,8445.0,8496.4,7839.1,56380.0,-3.86
2018-03-25,8445.1,8525.0,8673.9,8373.0,30690.0,-1.05
2018-03-24,8535.0,8911.4,9040.2,8463.0,44210.0,-4.19
2018-03-23,8908.0,8703.8,8910.0,8272.8,44910.0,2.32
2018-03-22,8706.4,8888.6,9088.0,8453.1,54420.0,-2.18
2018-03-21,8900.1,8899.8,9175.2,8755.7,42860.0,0.0
2018-03-20,8899.7,8600.2,9025.0,8309.6,54280.0,3.48
2018-03-19,8600.1,8209.0,8689.9,8100.0,73280.0,4.88
2018-03-18,8200.2,7832.0,8285.6,7240.0,88920.0,4.45
2018-03-17,7851.0,8250.0,8350.1,7729.5,48970.0,-4.85
2018-03-16,8251.0,8250.1,8602.7,7903.2,56340.0,-0.02
2018-03-15,8252.9,8181.3,8416.7,7666.3,82580.0,0.81
2018-03-14,8186.6,9135.2,9400.1,7923.8,78810.0,-10.38
2018-03-13,9135.0,9130.2,9479.0,8827.7,61540.0,0.15
2018-03-12,9121.0,9528.0,9894.7,8776.8,67580.0,-4.27
2018-03-11,9528.0,8764.4,9726.1,8429.0,70480.0,8.74
2018-03-10,8762.0,9216.2,9500.0,8691.1,52540.0,-4.94
2018-03-09,9217.0,9301.9,9420.5,8351.0,98200.0,-0.89
2018-03-08,9300.0,9910.7,10109.0,9037.0,67750.0,-6.09
2018-03-07,9902.9,10779.0,10899.0,9422.1,75220.0,-7.62
2018-03-06,10720.0,11403.0,11403.0,10578.0,44240.0,-6.1
2018-03-05,11416.0,11497.0,11696.0,11390.0,27560.0,-0.74
2018-03-04,11501.0,11454.0,11544.0,11061.0,28070.0,0.53
2018-03-03,11440.0,11024.0,11526.0,11024.0,30650.0,3.76
2018-03-02,11025.0,10908.0,11189.0,10766.0,28860.0,0.92
2018-03-01,10925.0,10316.0,11087.0,10224.0,33870.0,5.91
2018-02-28,10315.0,10583.0,11063.0,10270.0,43890.0,-2.4
2018-02-27,10569.0,10320.0,10880.0,10133.0,39720.0,2.4
2018-02-26,10321.0,9583.0,10437.0,9359.9,45940.0,7.99
2018-02-25,9557.4,9666.3,9840.0,9284.3,30520.0,-1.13
2018-02-24,9666.3,10144.0,10499.0,9350.3,55700.0,-4.72
2018-02-23,10145.0,9826.5,10395.0,9583.9,59070.0,3.2
2018-02-22,9830.0,10453.2,10912.0,9740.0,71230.0,-5.98
2018-02-21,10455.0,11216.0,11239.0,10200.0,76960.0,-6.8
2018-02-20,11218.0,11172.0,11776.0,11101.0,60920.0,0.4
2018-02-19,11173.0,10398.0,11250.0,10308.0,50740.0,7.72
2018-02-18,10372.0,11062.0,11250.0,10122.0,69830.0,-6.17
2018-02-17,11053.5,10161.0,11083.0,10050.0,52800.0,8.77
2018-02-16,10162.0,9996.0,10270.0,9674.9,43890.0,1.65
2018-02-15,9996.9,9454.3,10175.0,9338.8,67530.0,5.73
2018-02-14,9455.4,8515.9,9488.0,8512.6,50360.0,11.03
2018-02-13,8515.9,8902.9,8952.8,8339.7,39510.0,-4.32
2018-02-12,8900.6,8070.0,9000.0,8070.0,51400.0,10.31
2018-02-11,8069.0,8563.0,8569.0,7851.0,52210.0,-5.77
2018-02-10,8563.1,8678.1,9074.3,8152.1,68150.0,-1.38
2018-02-09,8683.2,8240.0,8748.0,7734.7,63030.0,5.44
2018-02-08,8235.1,7585.0,8648.8,7579.6,77620.0,8.54
2018-02-07,7587.0,7679.4,8488.2,7175.1,106700.0,-1.13
2018-02-06,7673.8,6946.6,7860.0,6000.0,192760.0,10.42
2018-02-05,6949.9,8185.2,8378.0,6658.8,131290.0,-15.25
2018-02-04,8200.0,9225.1,9403.3,7840.0,74420.0,-11.06
2018-02-03,9219.4,8887.1,9495.0,8189.6,51910.0,3.64
2018-02-02,8895.8,9181.0,9201.0,7972.2,123340.0,-3.11
2018-02-01,9181.1,10278.0,10311.0,8941.0,78780.0,-10.72
2018-01-31,10284.0,10170.0,10411.0,9761.0,43230.0,1.07
2018-01-30,10175.0,11215.0,11250.0,9864.9,61280.0,-9.25
2018-01-29,11212.0,11836.0,11957.0,11074.0,25650.0,-5.3
2018-01-28,11839.0,11455.1,12181.0,11398.0,29620.0,3.3
2018-01-27,11461.0,11068.0,11683.0,10822.0,34400.0,3.53
2018-01-26,11070.0,11144.0,11647.0,10298.0,56750.0,-0.68
2018-01-25,11146.0,11402.0,11723.0,10857.0,34440.0,-2.35
2018-01-24,11414.0,10811.0,11529.0,10454.0,43820.0,5.5
2018-01-23,10819.0,10770.0,11383.0,9901.1,63850.0,0.45
2018-01-22,10771.0,11519.0,11886.0,10009.0,66350.0,-6.45
2018-01-21,11514.0,12732.0,12732.0,11020.0,53620.0,-9.54
2018-01-20,12728.0,11462.0,13002.0,11425.0,46300.0,10.91
2018-01-19,11476.0,11036.0,11879.0,10649.0,48550.0,3.9
2018-01-18,11045.0,11101.0,11881.0,10515.0,85240.0,-0.33
2018-01-17,11082.0,11059.0,11490.0,9231.1,132230.0,0.09
2018-01-16,11072.0,13594.0,13604.0,9949.4,131860.0,-18.44
2018-01-15,13575.0,13558.0,14350.0,13307.0,33460.0,0.13
2018-01-14,13558.0,14190.0,14391.0,12874.3,35600.0,-4.46
2018-01-13,14191.0,13794.0,14580.0,13760.0,29010.0,2.96
2018-01-12,13783.0,13248.0,14095.0,12778.0,37420.0,3.9
2018-01-11,13266.0,14895.0,14949.8,12639.0,71700.0,-10.94
2018-01-10,14896.0,14426.0,14896.0,13338.0,57330.0,3.28
2018-01-09,14423.0,14902.0,15355.0,14122.0,43440.0,-3.4
2018-01-08,14930.0,16216.0,16279.0,13760.0,64950.0,-7.82
2018-01-07,16196.0,17163.0,17176.0,15726.0,30840.0,-5.62
2018-01-06,17161.0,16911.0,17252.0,16251.0,29610.0,1.44
2018-01-05,16917.0,15159.0,17101.0,14769.0,54630.0,11.59
2018-01-04,15160.0,15150.0,15390.0,14064.0,46470.0,0.03
2018-01-03,15155.0,14713.0,15428.0,14522.0,38350.0,3.03
2018-01-02,14709.8,13448.0,15300.0,12810.0,56180.0,10.15
2018-01-01,13354.0,13794.0,13893.0,12787.0,29540.0,-3.23
2017-12-31,13800.0,12385.0,14140.0,12183.9,43290.0,11.5
2017-12-30,12377.0,14308.0,14403.0,11690.0,75430.0,-13.55
2017-12-29,14317.0,14323.0,15105.0,13847.0,48010.0,0.01
2017-12-28,14315.0,15374.0,15467.0,13232.0,72890.0,-6.89
2017-12-27,15374.0,15680.0,16494.0,14463.0,54990.0,-1.95
2017-12-26,15679.0,13627.0,16048.0,13550.0,63440.0,15.09
2017-12-25,13623.0,13517.0,14278.0,12678.0,45610.0,1.09
2017-12-24,13476.0,14036.0,14047.0,11601.2,72380.0,-3.98
2017-12-23,14035.0,13173.0,14986.0,12755.0,59920.0,6.57
2017-12-22,13170.0,15650.0,15826.0,10718.0,179000.0,-15.94
2017-12-21,15666.8,16433.0,17333.0,14827.0,65580.0,-4.62
2017-12-20,16425.0,17340.0,17709.0,15500.0,82160.0,-5.3
2017-12-19,17345.0,18931.0,18987.0,16500.0,66650.0,-8.39
2017-12-18,18934.0,18959.0,19171.0,18010.0,53580.0,-0.2
2017-12-17,18971.0,19210.0,19891.0,18622.0,51800.0,-1.13
2017-12-16,19187.0,17569.5,19548.0,17098.0,48270.0,9.5
2017-12-15,17522.0,16396.0,18098.0,16352.0,63110.0,6.95
2017-12-14,16383.0,16122.0,16999.0,15870.0,45720.0,1.25
2017-12-13,16181.0,17010.0,17288.0,15674.0,62880.0,-4.63
2017-12-12,16967.0,16754.0,17500.0,16234.0,52090.0,1.27
2017-12-11,16754.0,14937.0,17443.0,14937.0,78090.0,11.72
2017-12-10,14997.0,14660.0,15728.0,12748.0,107050.0,2.3
2017-12-09,14660.0,15829.0,16300.0,13021.0,77820.0,-7.62
2017-12-08,15869.0,16608.0,17160.0,13774.0,124110.0,-4.41
2017-12-07,16601.0,13500.0,16639.0,13154.0,141260.0,22.72
2017-12-06,13527.0,11590.0,13598.0,11590.0,83590.0,16.66
2017-12-05,11595.0,11611.0,11949.0,11414.0,48940.0,0.0
2017-12-04,11595.0,11162.0,11598.0,10788.0,63740.0,3.93
2017-12-03,11157.0,10880.0,11842.0,10299.0,93060.0,2.54
2017-12-02,10881.0,10852.0,11187.0,10627.0,49710.0,0.11
2017-12-01,10869.0,9907.0,10949.0,9370.1,84140.0,9.71
2017-11-30,9907.0,9771.9,10540.0,8821.0,129070.0,1.62
2017-11-29,9749.4,9891.9,11427.2,9001.1,182740.0,-1.5
2017-11-28,9898.0,9727.1,9977.8,9608.3,47110.0,1.74
2017-11-27,9728.8,9303.9,9760.7,9268.9,66660.0,4.43
2017-11-26,9316.0,8791.0,9495.0,8769.2,67570.0,6.27
2017-11-25,8766.2,8191.6,8770.0,8132.9,44250.0,7.01
2017-11-24,8191.6,7977.0,8350.7,7873.0,42850.0,2.69
2017-11-23,7977.1,8230.0,8267.6,7977.1,32100.0,-3.07
2017-11-22,8230.1,8097.3,8310.0,8064.3,28860.0,1.64
2017-11-21,8097.3,8245.1,8380.0,7790.0,71850.0,-1.79
2017-11-20,8245.1,8052.8,8310.2,7943.4,38280.0,2.37
2017-11-19,8054.2,7770.6,8126.9,7652.0,39130.0,3.61
2017-11-18,7773.3,7674.1,7867.0,7419.5,40700.0,1.24
2017-11-17,7677.9,7865.0,8029.8,7511.1,75950.0,-2.37
2017-11-16,7864.2,7273.7,8012.9,7099.9,85880.0,8.05
2017-11-15,7278.3,6589.9,7310.2,6589.9,71610.0,10.63
2017-11-14,6579.2,6476.5,6687.8,6315.4,49520.0,1.62
2017-11-13,6474.6,5806.5,6680.0,5786.1,110440.0,11.21
2017-11-12,5822.1,6282.4,6465.0,5426.0,172690.0,-7.6
2017-11-11,6300.7,6541.2,6788.0,6166.0,72840.0,-3.69
2017-11-10,6542.2,7123.3,7313.1,6405.2,88430.0,-8.2
2017-11-09,7126.2,7447.0,7447.0,7017.6,50140.0,-4.25
2017-11-08,7442.4,7102.0,7895.0,7029.9,97300.0,4.77
2017-11-07,7103.3,6959.6,7214.4,6959.0,37540.0,2.13
2017-11-06,6955.0,7355.1,7429.5,6915.1,63270.0,-5.78
2017-11-05,7382.0,7370.9,7595.0,7272.0,46290.0,0.18
2017-11-04,7369.0,7104.0,7521.1,6936.5,48620.0,1.24
2017-11-03,7278.4,7018.9,7447.5,6926.5,64150.00000000001,3.68
2017-11-02,7019.9,6735.0,7315.1,6724.5,97450.0,4.35
2017-11-01,6727.3,6450.2,6727.3,6348.0,57130.0,4.17
2017-10-31,6458.3,6129.9,6472.1,6082.7,38760.0,5.44
2017-10-30,6125.3,6146.0,6237.2,6010.0,33260.0,-0.5
2017-10-29,6156.0,5718.1,6330.0,5662.9,61920.0,7.61
2017-10-28,5720.6,5759.8,5863.9,5634.7,26660.0,-0.68
2017-10-27,5759.6,5890.0,6010.2,5681.2,39710.0,-2.21
2017-10-26,5890.0,5724.2,5966.6,5680.5,42720.0,2.97
2017-10-25,5720.0,5509.9,5743.9,5367.9,44800.0,3.82
2017-10-24,5509.5,5902.5,5902.5,5457.5,64030.0,-6.73
2017-10-23,5906.9,5980.5,6051.0,5639.8,67060.0,-1.23
2017-10-22,5980.5,6005.1,6069.6,5717.9,50580.0,-0.41
2017-10-21,6005.1,5984.9,6190.0,5873.6,53520.0,0.34
2017-10-20,5984.5,5694.0,6082.2,5606.4,61780.0,5.1
2017-10-19,5694.0,5574.8,5741.0,5505.8,38040.0,2.32
2017-10-18,5565.0,5597.7,5597.9,5114.3,69040.0,-0.57
2017-10-17,5597.1,5764.8,5779.0,5511.0,31910.0,-2.9
2017-10-16,5764.4,5712.2,5803.2,5570.4,31410.0,1.15
2017-10-15,5698.6,5838.7,5876.9,5450.0,57340.0,-2.34
2017-10-14,5835.0,5636.8,5854.3,5567.3,36810.0,3.52
2017-10-13,5636.8,5440.0,5874.3,5376.0,99150.0,3.84
